# OpenQP radial SAP effective-charge table Z_eff(r)
# Source: Lehtola, JCTC 15, 1593 (2019), via pyscf.dft.sap_data
# Potential of atom Z at distance r:  V(r) = -Z_eff(r)/r
# Format: line 1 = 'zmax nr'; then nr r-values; then zmax rows of nr Z_eff values
36 1501
1.1265348693783199e+00 1.1283704884509500e+00 1.1306402144623400e+00 1.1333988901548400e+00 1.1366999839179699e+00 1.1405942553003801e+00
1.1451284118461300e+00 1.1503437936101699e+00 1.1562751215192300e+00 1.1629493445662300e+00 1.1703846186892399e+00 1.1785894471421801e+00
1.1875620082947800e+00 1.1972896922051699e+00 1.2077488621112100e+00 1.2189048513253600e+00 1.2307122000433199e+00 1.2431151304487100e+00
1.2560482523795700e+00 1.2694374858804101e+00 1.2832011813576101e+00 1.2972514129347701e+00 1.3114954161077299e+00 1.3258371370465800e+00
1.3401788579854399e+00 1.3544228611583999e+00 1.3684730927355500e+00 1.3822367882127500e+00 1.3956260217135901e+00 1.4085591436444500e+00
1.4209620740498501e+00 1.4327694227678001e+00 1.4439254119819600e+00 1.4543845818879999e+00 1.4641122657983900e+00 1.4730848269509900e+00
1.4812896554039201e+00 1.4887249295269400e+00 1.4953991525739401e+00 1.5013304804829899e+00 1.5065458622470400e+00 1.5110800187927800e+00
1.5149742901751999e+00 1.5182753839383301e+00 1.5210340596308300e+00 1.5233037856422200e+00 1.5251394047148501e+00 1.5265958436859901e+00
1.5277269012497401e+00 1.5285841448514701e+00 1.5292159443158200e+00 1.5296666655606801e+00 1.5299760428856199e+00 1.5301787429781799e+00
1.5303041281052501e+00 1.5303762201071400e+00 1.5304138609514899e+00 1.5304310598944599e+00 1.5304375118975500e+00 1.5304392670069200e+00
1.5304395260576800e+00 1.5304395455871000e+00 1.5304398904245800e+00 1.5304422267523701e+00 1.5304508153875600e+00 1.5304737098972001e+00
